product_id,sessions_a2b_qty,sessions_with_order,events_a2b_qty,events_pdp_a2b_qty,events_plp_a2b_qty,events_search_plp_a2b_qty,pages_before_a2b_qty,pdp_before_a2b_qty,plp_before_a2b_qty,search_plp_before_a2b_qty
27626893,1,1,1,1,0,0,1,1,0,0
27627145,1,0,1,1,0,0,1,1,0,0
27632548,1,0,1,1,0,0,7,1,5,1
27635937,1,1,1,1,0,0,1,1,0,0
27635966,1,1,2,2,0,0,1,1,0,0
27637182,1,0,1,1,0,0,18,6,2,10
27637876,1,0,1,0,0,1,3,0,0,3
27643588,1,0,1,0,0,1,5,0,0,5
27645552,1,0,1,0,0,1,2,0,1,1
27647937,1,1,1,1,0,0,1,1,0,0
27648733,1,1,1,0,0,1,3,0,2,1
27649674,1,0,1,1,0,0,4,2,2,0
27649686,1,0,1,0,0,1,10,4,0,6
27649875,1,0,1,0,0,1,2,0,0,2
27650745,1,1,1,0,0,1,1,0,0,1
27650746,1,1,1,0,0,1,2,0,0,2
27650898,1,1,1,0,0,1,16,9,0,7
27650915,1,1,1,0,0,1,18,9,0,9
27651238,1,1,1,1,0,0,2,2,0,0
27652303,1,1,4,0,0,4,4,1,1,2
27652342,1,1,1,1,0,0,25,14,1,10
27652444,1,0,1,1,0,0,10,8,2,0
27652606,1,1,1,1,0,0,14,12,0,2
27652662,1,1,1,1,0,0,2,2,0,0
27652806,1,1,1,0,0,1,5,0,1,4
27652807,1,1,1,0,0,1,3,0,1,2
27652875,1,0,1,1,0,0,1,1,0,0
27652913,1,0,1,0,0,1,3,0,2,1
27652950,1,1,1,1,0,0,1,1,0,0
27654794,1,0,1,1,0,0,1,1,0,0
27657069,1,1,1,1,0,0,6,6,0,0
27659016,1,0,1,1,0,0,4,1,1,2
27661741,1,0,1,0,0,1,1,0,0,1
27661936,1,0,1,0,0,1,5,1,1,3
27661951,1,0,1,0,0,1,6,1,1,4
27662033,1,1,1,1,0,0,1,1,0,0
27662595,1,0,1,1,0,0,1,1,0,0
27662596,1,0,1,1,0,0,6,5,0,1
27663102,1,0,1,1,0,0,4,2,2,0
27663106,1,1,1,1,0,0,7,7,0,0
27669291,1,1,1,1,0,0,1,1,0,0
27669376,1,1,1,1,0,0,6,4,2,0
27669377,1,1,1,1,0,0,11,8,3,0
27670805,1,0,1,0,0,1,3,0,1,2
27672319,1,1,1,1,0,0,4,2,0,2
27673178,1,1,1,1,0,0,4,4,0,0
27673244,1,1,1,1,0,0,3,3,0,0
27673266,1,0,1,1,0,0,1,1,0,0
27673319,1,1,2,1,0,1,12,6,1,5
27673334,1,0,1,0,0,1,15,7,1,7
27673409,1,0,1,1,0,0,3,2,1,0
27673808,1,1,1,1,0,0,1,1,0,0
27674141,1,0,3,0,0,3,5,1,2,2
27675955,1,1,1,1,0,0,4,1,1,2
27676176,1,1,1,1,0,0,3,3,0,0
27676289,1,1,1,1,0,0,3,3,0,0
27676295,1,0,1,1,0,0,1,1,0,0
27676309,1,0,1,0,0,1,3,0,0,3
27677732,1,0,1,1,0,0,7,7,0,0
27677750,1,0,1,0,0,1,21,3,0,18
27680760,1,1,1,1,0,0,3,1,1,1
27686792,1,1,1,0,0,1,3,0,1,2
27691942,1,1,1,1,0,0,4,2,2,0
27692005,1,1,1,1,0,0,8,6,2,0
27696418,1,0,1,1,0,0,2,2,0,0
27699237,1,1,1,1,0,0,3,3,0,0
27700906,1,1,1,1,0,0,1,1,0,0
27701243,1,1,1,1,0,0,4,4,0,0
27701940,1,1,2,2,0,0,15,15,0,0
27701976,1,0,1,1,0,0,3,2,1,0
27702329,1,0,1,1,0,0,4,4,0,0
27702600,1,0,1,1,0,0,2,1,1,0
27704024,1,1,1,1,0,0,5,5,0,0
27709242,1,1,1,1,0,0,3,1,2,0
27710262,1,1,1,1,0,0,9,3,0,6
27719549,1,0,1,1,0,0,4,1,3,0
27727297,1,1,1,1,0,0,9,2,1,6
27728672,1,1,2,2,0,0,4,4,0,0
27728812,1,1,1,1,0,0,12,4,1,7
27732026,1,0,1,1,0,0,1,0,0,0
27732090,1,0,1,1,0,0,1,1,0,0
27737207,1,1,1,0,0,1,7,1,0,6
27737973,1,0,1,0,0,1,4,2,0,2
27740220,1,1,1,1,0,0,1,1,0,0
27745285,1,0,1,1,0,0,2,2,0,0
27746142,1,1,1,1,0,0,1,1,0,0
27746899,1,0,2,0,0,2,5,3,0,2
27746915,1,0,1,1,0,0,1,1,0,0
27746920,1,0,1,1,0,0,6,6,0,0
27748207,1,0,1,0,0,1,1,0,0,1
27748314,1,1,1,1,0,0,2,1,1,0
27750458,1,1,1,1,0,0,5,5,0,0
27750460,1,0,1,1,0,0,4,2,1,1
27750486,1,0,1,1,0,0,3,3,0,0
27751113,1,1,1,1,0,0,4,1,1,2
27752358,1,1,1,1,0,0,3,3,0,0
27767165,1,1,2,2,0,0,1,1,0,0
27769747,1,0,1,1,0,0,1,1,0,0
27773535,1,1,2,2,0,0,3,2,1,0
27773663,1,1,1,1,0,0,1,1,0,0
27773699,1,1,1,1,0,0,4,2,0,2
27774550,1,0,2,0,0,2,1,0,0,1
27774840,1,0,1,0,0,1,26,12,3,11
27775290,1,0,1,1,0,0,3,3,0,0
27775295,1,0,1,0,0,1,1,0,0,1
27780823,1,1,1,0,0,1,4,3,0,1
27785514,1,0,1,1,0,0,1,1,0,0
27785517,1,0,2,0,0,2,4,1,2,1
27785528,1,0,9,0,0,9,4,2,0,2
27786773,1,1,1,1,0,0,2,2,0,0
27787556,1,0,1,0,0,1,4,0,1,3
27787557,1,1,1,1,0,0,3,1,2,0
27787593,1,1,1,0,0,1,7,1,2,4
27787595,1,0,1,1,0,0,1,1,0,0
27789828,1,0,1,1,0,0,6,3,2,1
27799905,1,0,1,1,0,0,1,1,0,0
27800699,1,1,1,0,0,1,1,0,0,1
27801819,1,1,1,1,0,0,5,5,0,0
27802572,1,1,1,1,0,0,2,1,1,0
27803497,1,0,1,0,0,1,1,0,0,1
27803548,1,0,1,1,0,0,3,3,0,0
27803869,1,0,1,1,0,0,16,16,0,0
27804093,1,1,1,1,0,0,6,5,1,0
27804118,1,0,1,1,0,0,8,8,0,0
27804241,1,1,1,0,0,1,14,8,1,5
27804284,1,0,1,0,0,1,28,10,1,17
27804313,1,1,1,1,0,0,4,2,2,0
27804314,1,0,1,0,0,1,3,0,1,2
27804334,1,1,2,2,0,0,1,1,0,0
27804433,1,0,1,1,0,0,19,3,2,14
27804725,1,0,1,1,0,0,6,5,1,0
27806032,1,1,1,1,0,0,2,1,1,0
27806445,1,1,1,1,0,0,16,2,1,13
27809384,1,1,1,1,0,0,2,2,0,0
27815570,1,0,1,1,0,0,5,5,0,0
27818512,1,0,1,1,0,0,1,1,0,0
27818793,1,0,1,1,0,0,5,3,2,0
27818844,1,1,1,1,0,0,6,1,3,2
27825680,1,0,1,1,0,0,1,1,0,0
27825916,1,1,1,1,0,0,2,1,1,0
27825935,1,0,2,2,0,0,11,11,0,0
27825939,1,1,1,1,0,0,2,2,0,0
27826076,1,1,1,1,0,0,10,10,0,0
27826878,1,0,1,1,0,0,1,1,0,0
27831653,1,0,1,1,0,0,3,2,1,0
27834216,1,1,1,0,0,1,3,0,0,3
27834241,1,1,1,1,0,0,3,3,0,0
27836031,1,1,1,0,0,1,5,1,0,4
27836207,1,0,1,1,0,0,3,3,0,0
27836999,1,0,1,1,0,0,1,1,0,0
27837259,1,1,1,1,0,0,26,21,1,4
27839060,1,1,1,1,0,0,1,1,0,0
27846733,1,0,1,1,0,0,4,2,0,2
27849485,1,1,1,0,0,1,15,9,0,6
27849554,1,0,2,2,0,0,1,1,0,0
27849962,1,1,1,1,0,0,9,8,1,0
27849963,1,1,1,1,0,0,10,9,1,0
27850170,1,0,1,1,0,0,1,1,0,0
27850242,1,0,1,1,0,0,2,2,0,0
27850812,1,0,1,1,0,0,10,3,1,6
27851419,1,1,1,0,0,1,15,0,1,14
27851846,1,0,1,1,0,0,2,2,0,0
27852595,1,0,1,1,0,0,12,6,0,6
27852597,1,0,1,1,0,0,1,1,0,0
27853676,1,1,1,1,0,0,7,6,1,0
27853687,1,0,1,0,0,1,1,0,0,1
27854860,1,0,1,1,0,0,7,7,0,0
27856460,1,0,1,0,0,1,4,2,0,2
27857123,1,0,1,0,0,1,2,1,0,1
27857522,1,0,11,11,0,0,1,1,0,0
27857641,1,0,1,1,0,0,2,2,0,0
27859290,1,0,1,1,0,0,24,3,2,19
27860033,1,0,1,1,0,0,8,2,1,5
27860060,1,1,1,1,0,0,1,1,0,0
27860095,1,1,1,1,0,0,16,7,1,8
27860104,1,1,1,1,0,0,9,9,0,0
27860147,1,1,1,0,0,1,14,1,0,13
27860185,1,1,1,1,0,0,1,1,0,0
27860199,1,0,1,0,0,1,10,0,3,7
27860224,1,1,1,0,0,1,3,0,0,3
27860234,1,0,1,1,0,0,1,1,0,0
27860236,1,1,1,1,0,0,2,1,0,1
27860281,1,0,3,3,0,0,2,1,1,0
27860297,1,0,1,1,0,0,1,1,0,0
27860316,1,0,1,1,0,0,1,1,0,0
27860391,1,1,1,1,0,0,4,1,0,3
27866204,1,1,1,0,0,1,14,3,1,10
27874913,1,1,1,0,0,1,2,0,1,1
27875167,1,0,1,1,0,0,2,2,0,0
27876341,1,0,1,0,0,1,4,1,0,3
27876549,1,1,1,1,0,0,10,7,0,3
27877926,1,0,1,1,0,0,1,1,0,0
27885204,1,1,1,1,0,0,13,12,1,0
27885249,1,0,1,1,0,0,3,3,0,0
27886566,1,0,1,1,0,0,12,2,2,8
27899190,1,0,1,1,0,0,1,1,0,0
27899336,1,0,1,0,0,1,1,0,0,1
27899741,1,0,3,3,0,0,1,1,0,0
27901228,1,0,1,1,0,0,3,1,2,0
27901516,1,1,1,0,0,1,3,0,1,2
27902088,1,1,1,1,0,0,2,1,1,0
27905870,1,1,1,1,0,0,4,2,2,0
27905871,1,1,1,0,0,1,4,1,1,2
27909717,1,1,1,1,0,0,7,2,0,5
27914043,1,0,1,0,0,1,5,0,0,5
27924896,1,0,1,1,0,0,8,7,1,0
27927956,1,0,1,1,0,0,2,2,0,0
27930729,1,0,1,1,0,0,1,1,0,0
27932294,1,1,1,0,0,1,8,4,0,4
27932333,1,0,1,1,0,0,2,1,1,0
27936717,1,1,1,1,0,0,4,1,2,1
27947813,1,1,1,1,0,0,15,11,1,3
27954348,1,1,1,1,0,0,1,1,0,0
27959045,1,1,1,1,0,0,5,5,0,0
27963426,1,0,2,0,0,2,3,0,1,2
27964136,1,0,1,1,0,0,5,5,0,0
27964418,1,1,1,1,0,0,5,3,2,0
27966219,1,1,2,2,0,0,18,10,4,4
27967881,1,0,1,1,0,0,8,8,0,0
27967894,1,1,1,1,0,0,3,2,1,0
27968013,1,1,1,1,0,0,3,3,0,0
27968033,1,1,1,1,0,0,1,1,0,0
27968034,1,0,1,1,0,0,7,6,1,0
27968037,1,1,1,1,0,0,9,4,1,4
27968097,1,1,1,0,0,1,8,2,2,4
27969112,1,0,1,1,0,0,12,12,0,0
27972487,1,1,1,1,0,0,2,2,0,0
27979755,1,0,1,1,0,0,2,2,0,0
27980424,1,0,1,1,0,0,3,1,2,0
27980449,1,1,1,0,0,1,4,1,0,3
27982142,1,1,1,1,0,0,2,2,0,0
27982413,1,1,1,1,0,0,2,1,1,0
27984952,1,1,1,1,0,0,7,6,1,0
27985343,1,1,1,1,0,0,6,6,0,0
27988613,1,1,1,1,0,0,1,1,0,0
27988860,1,0,1,1,0,0,2,2,0,0
27995393,1,0,1,0,0,1,4,3,0,1
27995396,1,0,1,0,0,1,4,0,0,4
28003271,1,1,1,1,0,0,3,3,0,0
28003937,1,0,1,0,0,1,2,0,0,2
28004577,1,1,1,1,0,0,1,1,0,0
28010347,1,1,1,0,0,1,16,6,0,10
28010838,1,1,1,0,0,1,4,1,1,2
28011483,1,1,1,0,0,1,5,1,1,3
28012997,1,1,1,1,0,0,2,1,1,0
28013717,1,1,1,1,0,0,5,5,0,0
28013879,1,1,1,1,0,0,6,6,0,0
28015122,1,1,1,1,0,0,1,1,0,0
28015868,1,1,1,0,0,1,4,0,1,3
28018279,1,1,1,1,0,0,4,3,1,0
28018310,1,0,1,1,0,0,10,10,0,0
28025884,1,0,1,0,0,1,12,0,0,12
28028128,1,1,1,0,0,1,6,0,1,5
28028423,1,1,1,1,0,0,5,4,0,1
28028856,1,0,1,1,0,0,5,1,4,0
28028857,1,0,1,1,0,0,8,8,0,0
28028881,1,0,1,0,0,1,3,0,0,3
28028897,1,0,1,1,0,0,11,3,0,8
28028907,1,1,1,1,0,0,3,3,0,0
28028911,1,0,1,0,0,1,5,2,0,3
28028914,1,0,1,1,0,0,4,3,0,1
28028921,1,1,1,0,0,1,5,0,2,3
28028939,1,0,1,0,0,1,7,0,2,5
28028941,1,0,1,0,0,1,5,0,1,4
28029014,1,1,1,1,0,0,1,1,0,0
28029017,1,0,1,1,0,0,3,1,2,0
28029186,1,0,1,1,0,0,1,1,0,0
28029931,1,1,1,1,0,0,1,1,0,0
28031851,1,0,1,1,0,0,1,1,0,0
28032029,1,1,1,1,0,0,2,2,0,0
28032206,1,0,1,1,0,0,2,2,0,0
28032723,1,1,1,1,0,0,3,3,0,0
28034414,1,1,1,1,0,0,2,2,0,0
28038571,1,1,1,1,0,0,1,1,0,0
28038943,1,1,1,0,0,1,5,0,0,5
28047156,1,0,1,1,0,0,6,5,1,0
28049002,1,0,1,0,0,1,12,1,0,11
28063589,1,0,1,1,0,0,5,1,1,3
28066048,1,0,1,0,0,1,2,0,1,1
28067959,1,0,1,1,0,0,2,1,1,0
28068885,1,1,1,1,0,0,10,9,1,0
28069154,1,0,1,0,0,1,6,0,1,5
28069886,1,1,1,1,0,0,1,1,0,0
28069933,1,0,1,1,0,0,3,2,0,1
28069947,1,0,1,1,0,0,1,1,0,0
28070234,1,0,1,1,0,0,1,1,0,0
28070241,1,0,1,1,0,0,4,4,0,0
28071373,1,0,2,0,0,2,5,1,0,4
28071374,1,0,1,1,0,0,8,7,1,0
28071476,1,0,1,1,0,0,1,1,0,0
28071688,1,0,1,0,0,1,7,4,0,3
28072064,1,0,1,1,0,0,1,1,0,0
28072543,1,1,1,1,0,0,2,2,0,0
28072553,1,0,1,1,0,0,1,1,0,0
28072558,1,0,1,1,0,0,1,1,0,0
28073846,1,0,1,1,0,0,5,5,0,0
28078488,1,0,1,1,0,0,1,1,0,0
28081656,1,0,1,0,0,1,3,0,1,2
28082091,1,0,2,2,0,0,4,3,1,0
28090238,1,0,1,0,0,1,1,0,0,1
28092559,1,1,1,1,0,0,2,2,0,0
28092952,1,0,1,1,0,0,1,1,0,0
28096651,1,0,1,1,0,0,2,2,0,0
28099319,1,0,1,1,0,0,2,1,1,0
28099320,1,0,1,1,0,0,1,1,0,0
28099441,1,0,1,1,0,0,3,1,2,0
28100234,1,1,1,0,0,1,7,1,1,5
28100254,1,1,1,1,0,0,10,9,1,0
28100482,1,1,1,1,0,0,1,1,0,0
28100689,1,0,1,0,0,1,1,0,0,1
28101678,1,0,1,1,0,0,8,3,1,4
28101749,1,0,2,2,0,0,1,1,0,0
28101802,1,0,1,1,0,0,11,9,0,2
28102037,1,0,1,0,0,1,2,0,0,2
28102062,1,0,1,1,0,0,2,2,0,0
28102084,1,1,1,1,0,0,1,1,0,0
28102330,1,1,1,1,0,0,9,5,0,4
28103312,1,1,1,1,0,0,1,1,0,0
28106339,1,1,1,1,0,0,8,8,0,0
28107478,1,0,1,0,0,1,4,0,1,3
28107481,1,1,1,0,0,1,3,0,2,1
28112438,1,0,1,1,0,0,9,2,5,2
28115265,1,1,1,0,0,1,48,6,7,35
28115313,1,0,1,1,0,0,4,3,1,0
28115697,1,1,2,0,0,2,44,1,2,41
28115976,1,1,1,0,0,1,10,2,1,7
28115977,1,1,1,0,0,1,9,2,1,6
28116047,1,1,1,0,0,1,6,0,1,5
28117524,1,1,2,1,0,1,1,1,0,0
28117541,1,1,1,1,0,0,2,1,1,0
28118352,1,0,2,2,0,0,5,3,0,2
28120178,1,0,1,1,0,0,1,1,0,0
28120242,1,0,1,1,0,0,5,3,2,0
28125618,1,0,1,1,0,0,4,3,1,0
28126093,1,0,1,0,0,1,12,2,1,9
28127080,1,0,1,1,0,0,2,2,0,0
28127880,1,0,1,1,0,0,13,2,0,11
28133731,1,1,2,2,0,0,17,5,1,11
28134489,1,0,1,0,0,1,9,2,0,7
28134495,1,1,1,1,0,0,2,2,0,0
28134510,1,0,1,1,0,0,9,1,2,6
28134517,1,0,2,2,0,0,10,2,1,7
28134532,1,0,1,1,0,0,5,4,1,0
28135567,1,0,1,1,0,0,1,1,0,0
28135827,1,0,1,0,0,1,2,0,0,2
28135977,1,0,1,1,0,0,4,2,2,0
28136985,1,0,1,0,0,1,2,0,1,1
28137167,1,1,1,1,0,0,44,22,3,19
28139276,1,1,1,1,0,0,5,2,1,2
28139446,1,1,1,0,0,1,4,1,0,3
28139784,1,0,1,1,0,0,1,1,0,0
28141190,1,0,1,1,0,0,2,1,1,0
28156890,1,1,1,1,0,0,1,1,0,0
28156966,1,0,1,1,0,0,3,2,1,0
28157675,1,0,1,1,0,0,13,2,0,11
28157695,1,0,1,0,0,1,2,0,1,1
28160386,1,1,1,1,0,0,3,2,1,0
28160698,1,0,1,1,0,0,3,1,2,0
28162350,1,1,1,1,0,0,5,2,2,1
28163313,1,0,1,1,0,0,1,1,0,0
28163632,1,1,1,1,0,0,2,2,0,0
28164547,1,1,1,1,0,0,6,6,0,0
28164731,1,0,1,1,0,0,3,3,0,0
28168725,1,1,1,1,0,0,2,2,0,0
28169164,1,0,1,1,0,0,30,28,0,2
28169169,1,0,1,1,0,0,8,6,2,0
28169532,1,1,1,0,0,1,28,5,3,20
28172587,1,1,1,0,0,1,6,1,3,2
28176127,1,0,1,1,0,0,3,1,0,2
28178979,1,0,1,0,0,1,3,0,1,2
28183975,1,0,1,1,0,0,26,12,1,13
28184577,1,0,1,1,0,0,1,1,0,0
28187030,1,1,1,0,0,1,5,0,1,4
28202403,1,0,1,1,0,0,1,1,0,0
28204218,1,0,1,1,0,0,1,1,0,0
28216622,1,1,1,1,0,0,3,3,0,0
28221191,1,1,1,1,0,0,3,2,1,0
28223385,1,0,1,0,0,1,2,0,1,1
28223589,1,1,1,1,0,0,3,1,0,2
28224192,1,1,1,0,0,1,7,2,0,5
28224938,1,0,1,1,0,0,1,1,0,0
28244269,1,0,1,1,0,0,4,4,0,0
28244270,1,0,1,1,0,0,4,4,0,0
28245630,1,1,1,1,0,0,4,4,0,0
28246721,1,1,1,1,0,0,3,3,0,0
28277515,1,1,1,0,0,1,3,0,1,2
28277821,1,0,1,0,0,1,8,3,1,4
28281799,1,1,1,1,0,0,1,1,0,0
28281829,1,1,1,0,0,1,2,1,0,1
28285702,1,1,1,1,0,0,8,7,1,0
28287839,1,1,1,1,0,0,2,1,1,0
28291357,1,0,1,1,0,0,3,3,0,0
28291680,1,1,1,1,0,0,30,13,1,16
28293198,1,1,1,0,0,1,3,0,0,3
28296590,1,0,1,0,0,1,3,0,1,2
28296604,1,0,1,1,0,0,1,1,0,0
28298486,1,0,1,1,0,0,11,5,0,6
28298507,1,1,1,1,0,0,3,2,0,1
28298686,1,1,1,1,0,0,7,6,1,0
28300016,1,1,1,1,0,0,6,1,0,5
28300502,1,0,1,1,0,0,9,2,1,6
28300504,1,0,1,0,0,1,6,1,1,4
28308171,1,0,1,1,0,0,5,5,0,0
28308236,1,0,2,2,0,0,2,2,0,0
28312997,1,0,1,1,0,0,7,4,3,0
28317434,1,1,1,1,0,0,2,2,0,0
28347812,1,1,1,1,0,0,8,3,5,0
28352875,1,0,1,1,0,0,1,1,0,0
28352896,1,0,1,1,0,0,3,1,0,2
28352897,1,1,1,1,0,0,20,11,0,9
28352901,1,0,1,1,0,0,6,4,2,0
28352934,1,0,1,1,0,0,3,2,1,0
28353591,1,0,3,3,0,0,36,35,1,0
28354164,1,0,1,0,0,1,3,1,0,2
28355550,1,1,1,1,0,0,2,2,0,0
28356885,1,0,1,1,0,0,1,1,0,0
28358918,1,0,1,0,0,1,7,4,0,3
28360609,1,1,1,1,0,0,1,1,0,0
28360937,1,1,1,1,0,0,2,1,1,0
28363733,1,0,1,1,0,0,5,5,0,0
28365745,1,1,1,1,0,0,2,2,0,0
28367172,1,1,1,1,0,0,4,3,1,0
28368008,1,0,1,1,0,0,6,6,0,0
28369358,1,1,1,1,0,0,1,1,0,0
28370592,1,0,1,1,0,0,5,4,1,0
28370940,1,0,1,0,0,1,5,3,0,2
28371634,1,0,1,1,0,0,4,1,3,0
28374378,1,1,1,1,0,0,6,5,1,0
28375485,1,1,1,1,0,0,1,0,0,0
28375588,1,0,1,1,0,0,2,2,0,0
28375596,1,0,1,0,0,1,3,2,0,1
28376302,1,0,1,1,0,0,1,1,0,0
28376663,1,0,1,0,0,1,15,6,0,9
28377934,1,0,1,0,0,1,6,2,1,3
28384032,1,0,1,0,0,1,2,0,1,1
28387371,1,0,1,1,0,0,2,2,0,0
28387542,1,0,1,1,0,0,4,2,2,0
28388661,1,1,1,0,0,1,8,1,5,2
28388786,1,0,1,1,0,0,24,24,0,0
28389495,1,1,1,0,0,1,3,0,2,1
28389667,1,0,1,0,0,1,5,0,1,4
28389669,1,0,1,0,0,1,5,0,1,4
28389682,1,0,4,4,0,0,5,5,0,0
28427190,1,0,1,1,0,0,2,2,0,0
28428149,1,1,2,0,0,2,2,0,1,1
28431672,1,0,1,1,0,0,1,1,0,0
28433768,1,1,1,1,0,0,2,1,1,0
28435429,1,1,1,1,0,0,14,8,0,6
28441066,1,0,1,1,0,0,9,9,0,0
28441081,1,1,1,1,0,0,1,1,0,0
28441085,1,0,1,1,0,0,3,1,2,0
28441096,1,0,1,0,0,1,10,1,2,7
28441097,1,0,1,1,0,0,1,1,0,0
28441141,1,0,1,1,0,0,2,1,0,1
28441145,1,0,1,1,0,0,1,1,0,0
28441151,1,0,1,1,0,0,2,2,0,0
28441179,1,0,1,0,0,1,7,0,1,6
28442152,1,0,1,1,0,0,3,3,0,0
28442498,1,1,1,1,0,0,4,4,0,0
28442634,1,0,1,0,0,1,4,3,0,1
28445418,1,0,1,1,0,0,1,1,0,0
28448877,1,1,1,1,0,0,1,1,0,0
28448916,1,0,1,1,0,0,11,11,0,0
28452081,1,1,2,2,0,0,1,1,0,0
28452282,1,1,1,1,0,0,6,3,2,1
28455719,1,0,2,0,0,2,1,0,0,1
28457562,1,0,1,0,0,1,1,0,0,1
28467276,1,0,1,0,0,1,12,1,1,10
28468222,1,0,1,1,0,0,2,2,0,0
28468543,1,1,1,0,0,1,1,0,0,1
28471218,1,1,1,1,0,0,1,1,0,0
28472707,1,1,1,1,0,0,2,2,0,0
28475590,1,0,1,0,0,1,25,4,2,19
28476034,1,1,1,1,0,0,2,2,0,0
28476035,1,1,1,1,0,0,1,1,0,0
28476276,1,1,1,1,0,0,1,1,0,0
28481565,1,1,1,1,0,0,5,4,0,1
28481661,1,1,1,1,0,0,11,9,2,0
28481864,1,1,1,1,0,0,4,2,2,0
28481981,1,1,1,0,0,1,3,1,1,1
28482942,1,0,1,0,0,1,12,0,1,11
28484680,1,1,2,2,0,0,3,3,0,0
28484734,1,0,1,1,0,0,2,2,0,0
28484743,1,0,1,1,0,0,1,1,0,0
28484847,1,1,1,1,0,0,3,2,0,1
28490540,1,0,1,1,0,0,6,2,0,4
28491404,1,1,1,1,0,0,1,1,0,0
28491515,1,0,1,1,0,0,3,3,0,0
28497788,1,1,1,1,0,0,1,1,0,0
28497804,1,0,1,0,0,1,4,1,0,3
28497823,1,0,1,0,0,1,2,0,1,1
28503023,1,0,1,0,0,1,4,0,0,4
28505084,1,0,1,1,0,0,19,6,0,13
28507157,1,1,1,1,0,0,3,3,0,0
28507244,1,0,1,1,0,0,5,1,0,4
28507442,1,0,1,1,0,0,6,5,1,0
28507544,1,0,1,1,0,0,7,6,1,0
28507551,1,0,1,1,0,0,2,2,0,0
28507598,1,0,1,1,0,0,2,1,1,0
28507742,1,0,1,1,0,0,5,4,1,0
28508804,1,0,1,1,0,0,1,1,0,0
28509591,1,0,1,1,0,0,1,1,0,0
28510470,1,0,1,0,0,1,6,4,0,2
28510703,1,1,1,1,0,0,4,4,0,0
28512394,1,0,1,1,0,0,1,1,0,0
28512440,1,1,1,0,0,1,7,3,1,3
28512476,1,1,1,1,0,0,2,1,0,1
28520148,1,1,1,1,0,0,3,3,0,0
28529439,1,0,1,1,0,0,1,1,0,0
28531571,1,0,1,1,0,0,2,2,0,0
28532734,1,0,1,1,0,0,3,3,0,0
28533237,1,1,1,1,0,0,2,2,0,0
28534961,1,1,1,1,0,0,1,1,0,0
28540968,1,0,1,1,0,0,1,1,0,0
28541282,1,0,1,0,0,1,4,0,1,3
28542175,1,0,1,1,0,0,1,1,0,0
28554210,1,0,2,2,0,0,4,3,0,1
28554384,1,0,1,1,0,0,13,11,0,2
28554625,1,0,1,1,0,0,4,1,2,1
28554783,1,0,1,1,0,0,38,36,2,0
28554784,1,0,1,1,0,0,1,1,0,0
28554786,1,0,1,1,0,0,6,5,1,0
28554787,1,1,1,1,0,0,2,2,0,0
28554788,1,0,1,1,0,0,3,3,0,0
28554790,1,0,1,1,0,0,1,1,0,0
28554791,1,0,1,1,0,0,4,2,1,1
28554792,1,0,1,1,0,0,1,1,0,0
28554794,1,1,1,1,0,0,1,1,0,0
28554796,1,0,1,1,0,0,2,2,0,0
28554798,1,0,1,1,0,0,1,1,0,0
28554800,1,0,1,1,0,0,2,1,0,1
28554801,1,0,1,1,0,0,7,5,2,0
28554802,1,0,1,1,0,0,3,3,0,0
28554809,1,0,1,1,0,0,4,3,1,0
28554810,1,1,1,1,0,0,1,1,0,0
28554812,1,1,1,1,0,0,5,5,0,0
28554814,1,0,1,1,0,0,1,1,0,0
28554817,1,0,1,1,0,0,2,2,0,0
28557264,1,1,1,1,0,0,1,1,0,0
28558862,1,0,1,1,0,0,2,1,1,0
28560132,1,1,1,1,0,0,6,6,0,0
28560839,1,0,1,1,0,0,4,4,0,0
28561350,1,1,1,1,0,0,1,1,0,0
28564799,1,1,1,0,0,1,2,0,1,1
28564847,1,1,1,1,0,0,4,2,2,0
28566108,1,0,1,1,0,0,2,2,0,0
28566512,1,1,1,1,0,0,15,5,0,10
28566682,1,0,1,1,0,0,1,1,0,0
28566934,1,1,1,1,0,0,4,4,0,0
28567837,1,0,1,1,0,0,2,1,1,0
28568154,1,0,1,0,0,1,4,2,0,2
28572938,1,1,1,1,0,0,2,2,0,0
28574722,1,0,1,1,0,0,11,9,2,0
28576737,1,0,2,1,0,1,2,2,0,0
28582204,1,0,1,1,0,0,1,1,0,0
28582976,1,0,1,1,0,0,1,1,0,0
28586544,1,0,1,1,0,0,1,1,0,0
28587795,1,0,1,1,0,0,1,1,0,0
28594803,1,0,1,1,0,0,1,1,0,0
28598640,1,0,1,1,0,0,7,7,0,0
28603467,1,1,2,2,0,0,6,5,1,0
28603755,1,1,2,2,0,0,1,1,0,0
28606415,1,0,1,1,0,0,1,1,0,0
28610642,1,0,1,1,0,0,4,3,1,0
28615057,1,0,1,1,0,0,1,1,0,0
28617272,1,1,1,1,0,0,7,1,1,5
28617304,1,1,1,0,0,1,4,0,1,3
28621066,1,1,1,1,0,0,2,2,0,0
28624208,1,1,1,0,0,1,3,0,1,2
28624293,1,0,1,1,0,0,10,10,0,0
28624579,1,0,1,1,0,0,2,2,0,0
28624722,1,1,1,1,0,0,7,5,1,1
28624865,1,1,1,1,0,0,1,0,0,0
28628385,1,0,1,0,0,1,7,0,0,7
28628386,1,0,1,0,0,1,8,0,0,8
28628403,1,0,1,1,0,0,2,2,0,0
28630772,1,0,1,1,0,0,3,1,2,0
28633884,1,0,1,0,0,1,6,1,0,5
